	s_MAIN_ID	s_RA	s_DEC	s_RA_PREC	s_DEC_PREC	s_COO_ERR_MAJA	s_COO_ERR_MINA	s_COO_ERR_ANGLE	s_COO_QUAL	s_COO_WAVELENGTH	s_COO_BIBCODE	s_class	s_glat	s_glon	join
6246	b'BD+24   845'	05 31 48.3101	+24 18 12.735	14.0	14.0	0.039000000804662704	0.03359999880194664	90.0	A	O	b'2018yCat.1345....0G'	B	-5.078844570422474	182.2812104623684	-1.0
6247	b'EM* MWC   56'	02 42 43.1529	+61 15 57.662	14.0	14.0	0.028999999165534977	0.03449999913573265	90.0	A	O	b'2018yCat.1345....0G'	B	1.2280535230770415	135.9003946897779	-1.0
6248	b'SDSS J080842.34+045242.3'	08 08 42.3399	+04 52 42.287	14.0	14.0	0.16500000655651093	0.09539999812841417	90.0	A	O	b'2018yCat.1345....0G'	B	19.397090623466255	217.46838430330197	-1.0
6249	b'FBS 0259+370'	03 02 11.5723	+37 11 09.594	14.0	14.0	0.07559999823570251	0.04850000143051148	90.0	A	O	b'2018yCat.1345....0G'	B	-18.731641641872734	149.95376478267266	-1.0
6250	b'EC 14043-2311'	14 07 09.6453	-23 25 54.613	14.0	14.0	0.0966999977827072	0.12720000743865967	90.0	A	O	b'2018yCat.1345....0G'	B	36.235131635475625	324.5886159149191	-1.0
6251	b'SDSS J074935.53+142232.5'	07 49 35.5385	+14 22 32.626	14.0	14.0	0.38940000534057617	0.2066999971866608	90.0	A	O	b'2018yCat.1345....0G'	B	19.246417065987956	206.2359940372789	-1.0
6252	b'HS 0357+0133'	03 59 52.1880	+01 42 08.532	14.0	14.0	0.03720000013709068	0.02920000068843365	90.0	A	O	b'2018yCat.1345....0G'	B	-36.29402972555585	188.24311621504864	-1.0
6253	b'SDSS J141400.11+081903.3'	14 14 00.1208	+08 19 03.374	14.0	14.0	0.8313999772071838	0.5838999748229979	90.0	A	O	b'2018yCat.1345....0G'	B	62.8807381491592	352.85513627805295	-1.0
6254	b'BD-12  5134'	18 40 04.2931	-12 09 30.053	14.0	14.0	0.046199999749660485	0.046199999749660485	90.0	A	O	b'2018yCat.1345....0G'	B	-3.032670474419764	20.81917016729637	-1.0
6255	b'SDSS J123201.41+273024.3'	12 32 01.4122	+27 30 24.276	14.0	14.0	0.1251000016927719	0.07919999957084656	90.0	A	O	b'2018yCat.1345....0G'	B	85.67139954609569	206.80468599884708	-1.0
6256	b'SDSS J085954.99+350306.1'	08 59 55.0033	+35 03 06.057	14.0	14.0	0.9261000156402588	0.652999997138977	90.0	A	O	b'2018yCat.1345....0G'	B	40.4853960248802	188.658687203452	-1.0
6257	b'PG 1351+139'	13 54 01.8484	+13 43 50.551	14.0	14.0	0.08060000091791153	0.052700001746416085	90.0	A	O	b'2018yCat.1345....0G'	B	70.17652146528926	353.52393262697314	-1.0
6258	b'Ton  22'	09 43 54.5491	+27 46 59.171	14.0	14.0	0.10019999742507936	0.15080000460147858	90.0	A	O	b'2018yCat.1345....0G'	B	48.653362643127345	200.77571748012429	-1.0
6259	b'CBS 274'	14 33 14.7517	+53 09 35.748	14.0	14.0	0.06360000371932982	0.06689999997615814	90.0	A	O	b'2018yCat.1345....0G'	B	57.8611316508175	93.96048404541374	-1.0
6260	b'SDSS J124113.09-181814.3'	12 41 13.1137	-18 18 14.207	14.0	14.0	0.1225000023841858	0.07840000092983246	90.0	A	O	b'2018yCat.1345....0G'	B	44.500294185891924	299.5303065193477	-1.0
6261	b'LS  IV +10    5'	19 12 59.5689	+10 27 40.361	14.0	14.0	0.028100000694394108	0.030799999833106995	90.0	A	O	b'2018yCat.1345....0G'	B	0.034449315185285635	44.685671601790865	-1.0
6262	b'LS  VI -04    5'	06 39 00.8961	-04 22 54.706	14.0	14.0	0.03920000046491623	0.05180000141263008	90.0	A	O	b'2018yCat.1345....0G'	B	-4.7562183023456015	215.42596520475385	-1.0
6263	b'Ton  260'	16 44 39.7713	+24 21 29.329	14.0	14.0	0.03759999945759773	0.05130000039935112	90.0	A	O	b'2018yCat.1345....0G'	B	37.88110825675102	43.800568141793114	-1.0
6264	b'2E 0105.7-7251'	01 07 09.9	-72 35 35	5.0	5.0			0.0	D		b'1999A&AS..136...81K'	B	-44.48485041538157	301.28432903939256	-1.0
6265	b'LB  1695'	03 48 30.8249	-50 30 04.815	14.0	14.0	0.038899999111890786	0.04089999943971634	90.0	A	O	b'2018yCat.1345....0G'	B	-49.219101932861726	260.10824511107	-1.0
6266	b'SDSS J091018.78+292147.9'	09 10 18.7992	+29 21 48.098	14.0	14.0	0.08630000054836273	0.07259999960660933	90.0	A	O	b'2018yCat.1345....0G'	B	41.710029617282736	196.58888407446358	-1.0
6267	b'SDSS J124609.37+171941.2'	12 46 09.37	+17 19 41.2	6.0	6.0			0.0	D	O	b'2015MNRAS.446.4078K'	B	80.12420524724972	295.56292993619604	-1.0
6268	b'HD 303080'	10 37 01.8076	-58 38 32.721	14.0	14.0	0.05739999935030937	0.058200001716613776	90.0	A	O	b'2018yCat.1345....0G'	B	-0.2085125097827963	286.1943178952244	-1.0
6269	b'SBSS 1240+507'	12 43 04.1337	+50 27 26.411	14.0	14.0	0.05490000173449516	0.053800001740455634	90.0	A	O	b'2018yCat.1345....0G'	B	66.61632424023904	126.289322981411	-1.0
6270	b'LS   I +60   24'	23 43 53.0285	+61 10 32.627	14.0	14.0	0.024399999529123303	0.021400000900030136	90.0	A	O	b'2018yCat.1345....0G'	B	-0.6354854832374084	114.87997186064145	-1.0
6271	b'2MASS J08190204+3002315'	08 19 02.0370	+30 02 31.525	14.0	14.0	0.052400000393390656	0.0364999994635582	90.0	A	O	b'2018yCat.1345....0G'	B	31.039491369792618	192.55491571803765	-1.0
6272	b'Ton S 401'	04 08 52.1190	-29 44 53.855	14.0	14.0	0.02160000056028366	0.026399999856948853	90.0	A	O	b'2018yCat.1345....0G'	B	-46.8479389117112	228.5164210652748	-1.0
6273	b'CBS 272'	14 30 21.3745	+48 51 38.441	14.0	14.0	0.01720000058412552	0.015599999576807022	90.0	A	O	b'2018yCat.1345....0G'	B	61.07183161688236	88.25319883088709	-1.0
6274	b'BD+61   452'	02 40 54.8020	+62 32 57.906	14.0	14.0	0.02410000003874302	0.02410000003874302	90.0	A	O	b'2018yCat.1345....0G'	B	2.309514838783496	135.17703682128476	-1.0
6275	b'SDSS J105434.97+125024.3'	10 54 34.9683	+12 50 24.327	14.0	14.0	0.14980000257492065	0.14390000700950625	90.0	A	O	b'2018yCat.1345....0G'	B	59.17039565653789	234.72338664472474	-1.0
6276	b'BD+45  3396'	21 05 15.2101	+45 51 13.102	14.0	14.0	0.01970000006258488	0.02070000022649765	90.0	A	O	b'2018yCat.1345....0G'	B	-0.8317700379103841	87.39929256427182	-1.0
6277	b'EC 12473-3046'	12 50 02.030	-31 02 55.21	7.0	7.0	60.0	60.0	90.0	B	I	b'2003yCat.2246....0C'	B	31.82211324859848	302.5779972248262	-1.0
6278	b'HE 1407+0052'	14 10 01.0782	+00 38 13.161	14.0	14.0	0.07989999651908875	0.05950000137090682	90.0	A	O	b'2018yCat.1345....0G'	B	57.47986785869583	341.6377866802934	-1.0
6279	b'SDSS J121524.90+305300.7'	12 15 24.8984	+30 53 00.797	14.0	14.0	0.2281000018119812	0.18320000171661374	90.0	A	O	b'2018yCat.1345....0G'	B	81.27858212507348	185.30215569020112	-1.0
6280	b'LS   V +41   42'	05 44 07.7030	+41 12 56.903	14.0	14.0	0.06310000270605087	0.05389999970793724	90.0	A	O	b'2018yCat.1345....0G'	B	6.121634151450377	169.33034060397756	-1.0
6281	b'[EBU2007] 51'	10 02 54.4760	-26 09 03.698	14.0	14.0	0.4875999987125397	0.6929000020027161	90.0	A	O	b'2018yCat.1345....0G'	B	23.0465976765729	262.0572541765461	-1.0
6282	b'BD+47  1000'	04 31 31.2646	+47 57 50.721	14.0	14.0	0.04899999871850014	0.02500000037252903	90.0	A	O	b'2018yCat.1345....0G'	B	-0.16988584822684247	156.20588389332246	-1.0
6283	b'2MASS J15494708+3359232'	15 49 47.0685	+33 59 23.415	14.0	14.0	0.036600001156330116	0.050599999725818634	90.0	A	O	b'2018yCat.1345....0G'	B	51.30236364652129	54.34764391778917	-1.0
6284	b'SDSS J094835.94+555057.4'	09 48 35.9390	+55 50 57.392	14.0	14.0	0.24950000643730166	0.31520000100135803	90.0	A	O	b'2018yCat.1345....0G'	B	46.57152699938571	158.70193299588698	-1.0
6285	b'HD 328917'	16 50 20.5316	-44 46 03.306	14.0	14.0	0.053100001066923135	0.0406000018119812	90.0	A	O	b'2018yCat.1345....0G'	B	-0.14748104459754266	340.74949033087927	-1.0
6286	b'SDSS J121433.20+221617.4'	12 14 33.2030	+22 16 17.389	14.0	14.0	0.15410000085830688	0.1186000034213066	90.0	A	O	b'2018yCat.1345....0G'	B	80.32141392040211	241.041563428376	-1.0
6287	b'SDSS J020438.26+150820.5'	02 04 38.2654	+15 08 20.509	14.0	14.0	0.4909000098705292	0.3619000017642975	90.0	A	O	b'2018yCat.1345....0G'	B	-44.15220608749514	147.92042997578673	239.0
6288	b'HE 1416-0026'	14 19 19.2258	-00 40 10.289	14.0	14.0	0.06880000233650208	0.05530000105500221	90.0	A	O	b'2018yCat.1345....0G'	B	55.08166805953586	343.74281778611777	-1.0
6289	b'LS   I +62  195'	01 57 09.4348	+63 04 01.099	14.0	14.0	0.019600000232458115	0.023299999535083767	90.0	A	O	b'2018yCat.1345....0G'	B	1.1384231971260468	130.29391718066594	-1.0
6290	b'FAUST  385'	02 07 01.4	-70 44 31	5.0	5.0			0.0	D	O	b'2015MNRAS.453.1879K'	B	-45.08759923653771	294.23013652847715	-1.0
6291	b'SDSS J192059.78+372220.0'	19 20 59.7745	+37 22 20.019	14.0	14.0	0.03640000149607658	0.0463000014424324	90.0	A	O	b'2018yCat.1345....0G'	B	10.708402948688304	69.60309644912854	-1.0
6292	b'EC 03487-2218'	03 50 53.2	-22 09 01	5.0	5.0			0.0	D	O	b'2015MNRAS.453.1879K'	B	-49.129893478674745	216.10396567939708	-1.0
6293	b'SDSS J102320.66+075934.0'	10 23 20.6737	+07 59 34.291	14.0	14.0	0.1023000031709671	0.1712000072002411	90.0	A	O	b'2018yCat.1345....0G'	B	50.09056154983494	234.58802979818637	-1.0
6294	b'SDSS J133839.24-032435.1'	13 38 39.2525	-03 24 35.151	14.0	14.0	0.7380999922752379	0.5695000290870667	90.0	A	O	b'2018yCat.1345....0G'	B	57.4055747573535	325.20832918677445	-1.0
6295	b'SDSS J142737.92+500055.0'	14 27 37.9295	+50 00 55.111	14.0	14.0	0.26100000739097595	0.22190000116825104	90.0	A	O	b'2018yCat.1345....0G'	B	60.64900554767413	90.63992329598305	-1.0
6296	b'PG 2357+174'	00 00 15.7582	+17 38 52.961	14.0	14.0	0.08370000123977661	0.046599999070167535	90.0	A	O	b'2018yCat.1345....0G'	B	-43.535711262695955	106.00893555077971	-1.0
6297	b'LS   V +57   60'	04 33 19.9081	+58 05 07.815	14.0	14.0	0.02910000085830688	0.02419999986886978	90.0	A	O	b'2018yCat.1345....0G'	B	6.914357096811794	148.95473804035228	-1.0
6298	b'SDSS J153752.95+160201.7'	15 37 52.9544	+16 02 01.839	14.0	14.0	0.2302999943494797	0.14959999918937686	90.0	A	O	b'2018yCat.1345....0G'	B	49.94933379684118	25.6246043999618	-1.0
6299	b'SDSS J154929.89+193009.7'	15 49 29.8952	+19 30 09.684	14.0	14.0	0.0778999999165535	0.07029999792575836	90.0	A	O	b'2018yCat.1345....0G'	B	48.628508224429005	32.11980212701923	-1.0
6300	b'SDSS J102715.67+180332.1'	10 27 15.6771	+18 03 32.218	14.0	14.0	0.5472999811172485	0.4050000011920929	90.0	A	O	b'2018yCat.1345....0G'	B	55.64078786580652	220.53136890757824	-1.0
6301	b'TYC 7166-178-1'	09 34 57.6323	-37 03 46.725	14.0	14.0	0.01360000018030405	0.019600000232458115	90.0	A	O	b'2018yCat.1345....0G'	B	10.952146414618843	265.0148636753805	-1.0
6302	b'GSC 03632-02708'	22 30 53.90	+50 50 43.3	6.0	6.0			0.0	D		b'2001AJ....121.1752M'	B	-6.0832897115108215	101.49728293578941	-1.0
6303	b'FBS 1129+447'	11 32 06.0892	+44 30 28.299	14.0	14.0	0.03220000118017197	0.02910000085830688	90.0	A	O	b'2018yCat.1345....0G'	B	66.44769921214423	160.20079889714626	-1.0
6304	b'CBS  98'	09 23 54.7870	+36 23 37.118	14.0	14.0	0.07890000194311142	0.07649999856948853	90.0	A	O	b'2018yCat.1345....0G'	B	45.46163104631557	187.47494573380558	-1.0
6305	b'2MASS J02282167+6412159'	02 28 21.6614	+64 12 15.825	14.0	14.0	0.023000000044703484	0.028300000354647636	90.0	A	O	b'2018yCat.1345....0G'	B	3.2892806443745743	133.23708617026512	-1.0
6306	b'PHL  6557'	00 43 50.5541	-09 52 27.062	14.0	14.0	0.07410000264644623	0.048900000751018524	90.0	A	O	b'2018yCat.1345....0G'	B	-72.65316949435334	116.64619625677805	-1.0
6307	b'EM* MWC  806'	06 25 31.5949	+20 05 50.445	14.0	14.0	0.045400001108646386	0.04149999842047691	90.0	A	O	b'2018yCat.1345....0G'	B	3.576996935618212	192.14971445541042	-1.0
6308	b'USNO-A2.0 0975-20954229'	22 28 20.7807	+13 11 25.545	14.0	14.0	0.09399999678134917	0.10100000351667404	90.0	A	O	b'2018yCat.1345....0G'	B	-36.797060063000266	77.63499783340465	-1.0
6309	b'PG 2138+049'	21 41 05.0027	+05 13 37.399	14.0	14.0	0.050799999386072166	0.05609999969601631	90.0	A	O	b'2018yCat.1345....0G'	B	-33.79436477664744	60.7127327033354	-1.0
6310	b'SDSS J160810.63+103211.7'	16 08 10.6358	+10 32 11.717	14.0	14.0	0.07169999927282332	0.058899998664855964	90.0	A	O	b'2018yCat.1345....0G'	B	40.941556840327294	23.001329679089192	-1.0
6311	b'LS  IV -10    4'	18 19 55.7772	-10 22 43.379	14.0	14.0	0.049699999392032616	0.04410000145435333	90.0	A	O	b'2018yCat.1345....0G'	B	2.1679252355849985	20.10757768622048	-1.0
6312	b'KUV 09026+4235'	09 05 53.4451	+42 23 15.141	14.0	14.0	0.07079999893903732	0.06610000133514404	90.0	A	O	b'2018yCat.1345....0G'	B	42.16703080191828	179.01881405419644	-1.0
6313	b'LS III +56   54'	22 26 26.0166	+56 25 47.251	14.0	14.0	0.030400000512599945	0.02419999986886978	90.0	A	O	b'2018yCat.1345....0G'	B	-0.970489548078272	103.84362662810881	-1.0
6314	b'PG 0935+084'	09 37 40.9247	+08 13 20.931	14.0	14.0	0.06210000067949295	0.05339999869465828	90.0	A	O	b'2018yCat.1345....0G'	B	40.50977433104116	226.01586317912117	-1.0
6315	b'SDSS J222015.91+125521.3'	22 20 15.9138	+12 55 21.355	14.0	14.0	0.09019999951124193	0.08820000290870668	90.0	A	O	b'2018yCat.1345....0G'	B	-35.69762415346573	75.58380069163384	-1.0
6316	b'PG 1012+008A'	10 15 09.2831	+00 33 00.531	14.0	14.0	0.06129999831318855	0.05299999937415123	90.0	A	O	b'2018yCat.1345....0G'	B	44.051479763674145	241.65968216231659	-1.0
6317	b'SDSS J235435.30+335855.3'	23 54 35.2964	+33 58 55.348	14.0	14.0	0.4375999867916107	0.27390000224113464	90.0	A	O	b'2018yCat.1345....0G'	B	-27.42175522841055	109.6727365083315	-1.0
6318	b'SDSS J160721.27+255942.0'	16 07 21.27	+25 59 42.0	6.0	6.0			0.0	D	O	b'2015MNRAS.446.4078K'	B	46.45957390019465	43.054801125733746	-1.0
6319	b'FBS 0311+395'	03 14 15.8565	+39 46 54.006	14.0	14.0	0.037000000476837165	0.028300000354647636	90.0	A	O	b'2018yCat.1345....0G'	B	-15.284216021065099	150.63969090092982	-1.0
6320	b'[R57] 1235'	22 31 58.6989	+49 49 00.402	14.0	14.0	0.01970000006258488	0.0198999997228384	90.0	A	O	b'2018yCat.1345....0G'	B	-7.0542495151263696	101.11407844443262	-1.0
6321	b'SDSS J224716.21+035324.5'	22 47 16.2133	+03 53 24.487	14.0	14.0	0.2937999963760376	0.2005999982357025	90.0	A	O	b'2018yCat.1345....0G'	B	-46.87303572092972	74.11752686071857	-1.0
6322	b'BD+54  2789'	22 29 54.0481	+55 24 28.624	8.0	8.0	44.38999938964844	30.96999931335449	89.0	C		b'1998A&A...335L..65H'	B	-2.095726095488258	103.72577274146951	-1.0
6323	b'SDSS J114024.61+495638.8'	11 40 24.6155	+49 56 38.852	14.0	14.0	0.17059999704360962	0.1525000035762787	90.0	A	O	b'2018yCat.1345....0G'	B	63.44042855656881	148.96850914186732	-1.0
6324	b'2MASS J12205403+2242119'	12 20 54.0193	+22 42 12.249	14.0	14.0	0.06199999898672104	0.04690000042319298	90.0	A	O	b'2018yCat.1345....0G'	B	81.78616628936491	243.8572685906248	-1.0
6325	b'KUV 03414-0201'	03 43 54.0197	-01 51 36.796	14.0	14.0	0.05429999902844429	0.038499999791383736	90.0	A	O	b'2018yCat.1345....0G'	B	-41.61557866949178	188.9563941063177	-1.0
6326	b'EC 19470-4207'	19 50 27.7	-42 00 04	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-28.266533376965366	357.61014502883904	-1.0
6327	b'SDSS J135806.57+211231.0'	13 58 06.5742	+21 12 30.961	14.0	14.0	0.1906999945640564	0.17339999973773956	90.0	A	O	b'2018yCat.1345....0G'	B	73.70011378357907	15.244562725702533	-1.0
6328	b'LS III +62   42'	23 24 04.6430	+62 21 45.789	14.0	14.0	0.02199999988079071	0.0215000007301569	90.0	A	O	b'2018yCat.1345....0G'	B	1.1888216526971465	112.9925450455804	-1.0
6329	b'SDSS J003728.49+402522.2'	00 37 28.4931	+40 25 22.297	14.0	14.0	0.6553999781608582	0.5091000199317932	90.0	A	O	b'2018yCat.1345....0G'	B	-22.370979116341147	120.058777396391	-1.0
6330	b'PG 1452+475'	14 54 26.6695	+47 20 04.333	14.0	14.0	0.04879999905824661	0.05449999868869782	90.0	A	O	b'2018yCat.1345....0G'	B	58.61046110980456	81.2259191204023	-1.0
6331	b'2MASS J11291414+4715014'	11 29 14.1673	+47 15 01.766	14.0	14.0	0.039299998432397835	0.04410000145435333	90.0	A	O	b'2018yCat.1345....0G'	B	64.22607728264617	156.1612839403123	-1.0
6332	b'EM* GGR   54'	22 15 02.0598	+56 46 15.168	14.0	14.0	0.025299999862909317	0.0215000007301569	90.0	A	O	b'2018yCat.1345....0G'	B	0.1689399953303461	102.71281550306759	-1.0
6333	b'FBS 1125+634'	11 28 38.1235	+63 04 43.838	14.0	14.0	0.03150000050663948	0.034699998795986176	90.0	A	O	b'2018yCat.1345....0G'	B	51.58297733287325	137.85749845764752	-1.0
6334	b'PG 1547+632'	15 48 11.7483	+63 03 08.028	14.0	14.0	0.03500000014901161	0.03359999880194664	90.0	A	O	b'2018yCat.1345....0G'	B	44.08073911463674	96.84565009816393	-1.0
6335	b'LS  IV +09    4'	18 27 54.2144	+09 58 54.742	14.0	14.0	0.04109999909996986	0.04190000146627426	90.0	A	O	b'2018yCat.1345....0G'	B	9.723182195525851	39.23632710254247	-1.0
6336	b'EM* GGA  409'	06 46 29.8204	+04 03 36.310	14.0	14.0	0.044300001114606864	0.045800000429153435	90.0	A	O	b'2018yCat.1345....0G'	B	0.7533135489110031	208.75567666177312	-1.0
6337	b'SDSS J142718.19+223851.8'	14 27 18.1981	+22 38 52.056	14.0	14.0	0.10459999740123747	0.13099999725818634	90.0	A	O	b'2018yCat.1345....0G'	B	67.83933720861873	26.56388657022893	-1.0
6338	b'GSC 03633-01257'	22 42 03.2266	+50 48 36.831	14.0	14.0	0.02339999936521053	0.021700000390410423	90.0	A	O	b'2018yCat.1345....0G'	B	-6.990181343512021	103.01768820984721	-1.0
6339	b'LS   V +28    3'	05 25 41.9254	+28 33 37.782	14.0	14.0	0.8391000032424927	0.8503000140190125	90.0	A	O	b'2018yCat.1345....0G'	B	-3.8797097877193254	177.96084357504242	-1.0
6340	b'LS III +63   15'	22 57 22.4688	+63 26 29.560	14.0	14.0	0.047699999064207084	0.041200000792741776	90.0	A	O	b'2018yCat.1345....0G'	B	3.3375733373847827	110.58595939311407	-1.0
6341	b'LLNS  2387'			0.0	0.0			0.0			b''	B			-1.0
6342	b'RL 142'	07 18 46.0971	+02 21 02.647	14.0	14.0	0.033100001513957984	0.030300000682473183	90.0	A	O	b'2018yCat.1345....0G'	B	7.151570862433895	213.95394791362895	-1.0
6343	b'BD+40  4112'	20 18 53.0979	+40 57 28.659	14.0	14.0	0.02789999917149544	0.0333000011742115	90.0	A	O	b'2018yCat.1345....0G'	B	2.7872121064593087	78.36746284949264	-1.0
6344	b'SDSS J163815.97-001919.1'	16 38 15.9738	-00 19 19.256	14.0	14.0	0.19750000536441806	0.11460000276565553	90.0	A	O	b'2018yCat.1345....0G'	B	29.075480182909466	15.947740865855886	-1.0
6345	b'TYC  474-531-1'	19 03 49.1084	+06 57 26.267	14.0	14.0	0.05040000006556511	0.05389999970793724	90.0	A	O	b'2018yCat.1345....0G'	B	0.4316031733393169	40.53136865875349	-1.0
6346	b'KUV 01097-2355'	01 12 04.3050	-23 39 02.722	14.0	14.0	0.03750000149011612	0.029300000518560413	90.0	A	O	b'2018yCat.1345....0G'	B	-84.18649910161345	177.33111807681468	-1.0
6347	b'BD-15  4863'	18 12 27.5865	-15 46 12.406	14.0	14.0	0.04989999905228615	0.046599999070167535	90.0	A	O	b'2018yCat.1345....0G'	B	1.2055308241516345	14.497312069757829	-1.0
6348	b'LS III +56   28'	22 10 23.1780	+56 20 22.321	14.0	14.0	0.02500000037252903	0.026399999856948853	90.0	A	O	b'2018yCat.1345....0G'	B	0.17795790951027374	101.94074179134616	-1.0
6349	b'SDSS J112605.99-110644.7'	11 26 06.0034	-11 06 44.691	14.0	14.0	0.2057999968528748	0.1251000016927719	90.0	A	O	b'2018yCat.1345....0G'	B	46.516506194961146	271.6820294676065	-1.0
6350	b'EC 21000-1915'	21 02 54.3	-19 03 17	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-37.25667632657078	28.84993614687529	-1.0
6351	b'KUV 07073+3235'	07 10 34.8617	+32 29 40.410	14.0	14.0	0.12280000001192093	0.11789999902248385	90.0	A	O	b'2018yCat.1345....0G'	B	17.914102160457677	184.97822736923217	-1.0
6352	b'SDSS J125410.86-010408.3'	12 54 10.8607	-01 04 08.386	14.0	14.0	0.1430000066757202	0.08780000358819963	90.0	A	O	b'2018yCat.1345....0G'	B	61.795023780068725	304.38277789415605	-1.0
6353	b'BD+49  1071'	03 58 14.8130	+49 29 08.968	14.0	14.0	0.031099999323487282	0.0203000009059906	90.0	A	O	b'2018yCat.1345....0G'	B	-2.8569495036060606	151.18671637804457	-1.0
6354	b'2MASS J09005906+4059237'	09 00 59.0629	+40 59 23.757	14.0	14.0	0.05880000069737434	0.04780000075697899	90.0	A	O	b'2018yCat.1345....0G'	B	41.2175420833781	180.8602960500337	-1.0
6355	b'SDSS J164856.76+390856.0'	16 48 56.7633	+39 08 56.111	14.0	14.0	0.1736000031232834	0.1891999989748001	90.0	A	O	b'2018yCat.1345....0G'	B	39.75116690914616	62.7033212111042	-1.0
6356	b'BD+55  2762'	22 30 59.8899	+55 47 35.442	14.0	14.0	0.028999999165534977	0.026100000366568562	90.0	A	O	b'2018yCat.1345....0G'	B	-1.844917053603479	104.0569014556008	-1.0
6357	b'LS III +53   28'	22 01 32.5537	+53 46 19.611	14.0	14.0	0.02569999918341637	0.02580000087618828	90.0	A	O	b'2018yCat.1345....0G'	B	-1.15325369674295	99.40658974341335	-1.0
6358	b'SDSS J113952.12+120854.0'	11 39 52.1248	+12 08 54.054	14.0	14.0	0.08709999918937683	0.09290000051259996	90.0	A	O	b'2018yCat.1345....0G'	B	67.5085841258051	251.19899368591518	-1.0
6359	b'FBS 1136+621'	11 39 35.4469	+61 49 53.935	14.0	14.0	0.05209999904036522	0.05429999902844429	90.0	A	O	b'2018yCat.1345....0G'	B	53.286433771003935	137.0259530609039	-1.0
6360	b'EC 20262-2934'	20 29 21.5	-29 24 13	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-33.035149948521145	13.975119978743953	-1.0
6361	b'[CWH2004] IF789-126'	12 49 02.0064	-03 22 36.999	14.0	14.0	0.2685000002384186	0.24789999425411224	90.0	A	O	b'2018yCat.1345....0G'	B	59.48928492032582	301.74991564140856	-1.0
6362	b'SDSS J102256.35+114320.4'	10 22 56.3467	+11 43 20.420	14.0	14.0	0.2955000102519989	0.21310000121593475	90.0	A	O	b'2018yCat.1345....0G'	B	51.9479054620106	229.4421358124264	-1.0
6363	b'Ton  1462'	11 56 00.3014	+34 07 25.054	14.0	14.0	0.053800001740455634	0.0421999990940094	90.0	A	O	b'2018yCat.1345....0G'	B	76.19416588121298	179.12415352011828	-1.0
6364	b'Cl* NGC 3766     MG     155'	11 36 46.0049	-61 38 37.765	14.0	14.0	0.02920000068843365	0.028999999165534977	90.0	A	O	b'2018yCat.1345....0G'	B	-0.04632180663770941	294.1877639970425	-1.0
6365	b'[MBH96] 137'	01 33 35.55	+30 38 41.3	6.0	6.0			0.0	C	O	b'2006AJ....131.2478M'	B	-31.35628087704784	133.55041357070735	-1.0
6366	b'GSC 00158-01527'	06 33 19.1005	+06 57 18.405	14.0	14.0	0.038499999791383736	0.03920000046491623	90.0	A	O	b'2018yCat.1345....0G'	B	-0.8341092831172972	204.67955201390302	-1.0
6367	b'SDSS J100127.27+084414.4'	10 01 27.2776	+08 44 14.482	14.0	14.0	0.1826999932527542	0.1453000009059906	90.0	A	O	b'2018yCat.1345....0G'	B	45.878320477367936	229.37926091413945	-1.0
6368	b'HD 313841'	18 06 23.0355	-22 43 43.771	14.0	14.0	0.042899999767541885	0.03940000012516976	90.0	A	O	b'2018yCat.1345....0G'	B	-0.9078384012662866	7.713811194396299	-1.0
6369	b'SDSS J134045.18+031341.4'	13 40 45.1829	+03 13 41.494	14.0	14.0	0.21570000052452087	0.1467999964952469	90.0	A	O	b'2018yCat.1345....0G'	B	63.34979901349629	331.30938829176165	-1.0
6370	b'SDSS J152954.63+214741.1'	15 29 54.6385	+21 47 41.142	14.0	14.0	0.10369999706745148	0.08839999884366989	90.0	A	O	b'2018yCat.1345....0G'	B	53.69358767704698	33.34758560974268	-1.0
6371	b'EM* UHA   62'	20 54 34.4427	+46 08 55.280	14.0	14.0	0.018699999898672104	0.021700000390410423	90.0	A	O	b'2018yCat.1345....0G'	B	0.7599590358978889	86.40293893005202	-1.0
6372	b'EC 12376-2049'	12 40 18.9197	-21 06 11.251	14.0	14.0	0.053700000047683716	0.03280000016093254	90.0	A	O	b'2018yCat.1345....0G'	B	41.69356577857785	299.45705434958285	-1.0
